projectID,sciVocTopics
101123866,"['bioreactors', 'physiotherapy', 'immunology']"
101123880,"['developmental biology', 'oncology', 'embryology', 'epigenetics']"
101123883,"['lab on a chip', 'microscopy', 'breast cancer', 'game theory', 'biomaterials']"
101123888,"['artificial intelligence', 'gene therapy', 'proteins', 'RNA', 'genomes']"
101123921,"['history', 'nano-materials', 'spectroscopy']"
101123955,"['differential equations', 'bayesian statistics', 'dynamical systems', 'machine learning', 'numerical analysis']"
101123972,"['public policies', 'history', 'anthropology', 'archaeology', 'geology']"
101124002,"['data science', 'inorganic compounds', 'ecosystems', 'aliphatic compounds', 'machine learning']"
101124038,"['aircraft', 'computational intelligence']"
101124066,"['electron microscopy', 'nano-materials', 'radiation chemistry']"
101124151,"['nutrition', 'personalized medicine', 'machine learning', 'microbiology']"
101124175,"['social issues', 'climatic changes']"
101124189,"['social inequalities', 'science and technology studies', 'evolutionary ecology', 'social anthropology', 'ethology']"
101124193,"['databases', 'history', 'cartography', 'christianity']"
101124195,"['databases', 'ecology', 'drones', 'civil society']"
101124199,"['renewable energy', 'alkali metals', 'climatic changes']"
101124203,['oncology']
101124214,"['eastern religions', 'history']"
101124215,"['cartography', 'modern history', 'anthropology', 'agriculture', 'animal husbandry']"
101124221,"['super resolution microscopy', 'electron microscopy', 'biophysics', 'molecular engineering', 'embryology']"
101124225,"['software', 'productivity']"
101124227,"['governance', 'dramaturgy']"
101124230,"['neurobiology', 'physiology', 'obesity']"
101124239,"['DNA', 'nanotechnology', 'enzymes']"
101124255,"['dermatology', 'obstetrics']"
101124273,"['particle accelerator', 'lung cancer', 'computed tomography', 'computer vision', 'biophysics']"
101124277,"['mycology', 'RNA']"
101124282,['exoplanetology']
101124288,"['particle physics', 'sensors', 'metalloids', 'implants']"
101124289,['chemical sciences']
101124323,"['modern history', 'textiles', 'anthropology', 'psychology']"
101124329,"['colors', 'photons', 'law', 'spectroscopy']"
101124342,"['quantum physics', 'quantum computers', 'machine learning']"
101124345,"['linguistics', 'prehistory']"
101124349,"['algebraic topology', 'geometry']"
101124354,"['graphic design', 'history', 'globalization', 'art history']"
101124369,"['neurobiology', 'fluid dynamics']"
101124379,"['molecular genetics', 'DNA', 'proteins', 'heredity', 'chromosomes']"
101124380,"['bacteriology', 'catalysis', 'biophysics', 'energy and fuels']"
101124385,"['proteomics', 'dark matter', 'amines', 'mass spectrometry', 'machine learning']"
101124390,['homeostasis']
101124391,"['asteroids', 'meteorites', 'exoplanetology', 'cosmochemistry', 'mass spectrometry']"
101124393,"['cognitive neuroscience', 'pedagogy', 'human trafficking', 'modern history', 'ecology']"
101124398,"['ethnoarchaeology', 'anthropology', 'archaeometry', 'climatic changes']"
101124404,"['proteins', 'electron microscopy', 'lipids']"
101124411,"['polymer sciences', 'nano-materials', 'robotics', 'ceramics']"
101124430,"['neurobiology', 'history', 'social psychology']"
101124440,"['fertility', 'stem cells', 'epigenetics']"
101124488,"['databases', 'mass spectrometry', 'machine learning']"
101124492,"['quantum optics', 'numerical analysis', 'laser physics', 'superconductivity']"
101124502,"['public policies', 'democracy', 'computational science', 'law']"
101124514,"['post-transition metals', 'sustainable economy', 'metallurgy']"
101124518,"['political transitions', 'modern history', 'law enforcement', 'contemporary history']"
101124519,"['medieval history', 'essays', 'literary criticism', 'history of literature']"
101124542,"['mortality', 'stem cells', 'oncology']"
101124557,"['oncology', 'nucleotides']"
101124572,"['mortality', 'agriculture', 'climatic changes', 'machine learning']"
101124590,"['satellite technology', 'planetary geology']"
101124597,['islam']
101124603,"['bioreactors', 'biomaterials']"
101124606,"['two-dimensional nanostructures', 'quantum computers', 'superconductivity']"
101124619,"['laser physics', 'spectroscopy']"
101124621,"['visual arts', 'contemporary history']"
101124629,"['bacteriology', 'planets', 'biological interactions', 'coastal ecosystems']"
101124651,"['social anthropology', 'globalization', 'cultural and economic geography', 'human migrations']"
101124672,"['gender inequality', 'arts', 'racial inequality', 'ethnology', 'climatology']"
101124675,"['wastewater treatment processes', 'proteins', 'polymer sciences', 'lipids', 'separation technologies']"
101124679,"['particle physics', 'satellite technology', 'plasma physics', 'astronomy']"
101124680,"['stem cells', 'graft versus host disease', 'immunotherapy', 'transplantation', 'leukemia']"
101124688,['pharmaceutical drugs']
101124694,"['mutation', 'agriculture', 'genomes']"
101124695,"['aldehydes', 'cell biology', 'oncology', 'RNA', 'homeostasis']"
101124701,"['history', 'climatic changes']"
101124718,['obstetrics']
101124719,"['ecology', 'climate change adaptation', 'ethnology', 'climatic changes', 'human migrations']"
101124721,"['plant protection', 'electrocatalysis', 'bioelectrochemistry', 'robotics']"
101124725,"['history', 'digital humanities']"
101124742,"['history', 'generative artificial intelligence', 'deep learning', 'virtual reality']"
101124751,"['revolutions', 'deep learning', 'mathematics', 'computational intelligence']"
101124764,"['surgery', 'oncology', 'photons']"
101124770,"['microscopy', 'quantum computers', 'semiconductivity', 'superconductivity']"
101124778,"['software', 'data protection', 'cryptography']"
101124787,['RNA']
101124789,['operator algebra']
101124803,"['electrochemistry', 'nanotechnology', 'hydrogen energy', 'photons']"
101124807,"['data science', 'econometrics', 'epidemiology']"
101124815,"['wind power', 'atmospheric turbulence']"
101124827,"['genetics', 'ornithology', 'physiology', 'microbiology']"
101124883,"['genetics', 'nutrition', 'entomology', 'microbiology']"
101124884,"['agriculture', 'simulation software']"
101124886,['linguistics']
101124892,"['primatology', 'neurobiology', 'ophthalmology']"
101124895,['governance']
101124903,"['governance', 'oceanography']"
101124914,['dark matter']
101124921,"['fluid dynamics', 'geophysics', 'partial differential equations']"
101124939,"['analytical chemistry', 'biomolecules', 'molecular and chemical physics', 'physical chemistry', 'spectroscopy']"
101124944,"['oncology', 'pathology']"
101124948,"['silviculture', 'biodiversity conservation', 'ecosystems', 'climatology']"
101124960,"['electromagnetism', 'space exploration', 'plasma physics', 'planetary sciences', 'simulation software']"
101124977,"['data protection', 'cryptography', 'quantum computers', 'criminology']"
101124992,"['mortality', 'human migrations']"
101125003,"['coronaviruses', 'sustainable economy']"
101125005,"['DNA', 'chromosomes']"
101125009,"['renewable energy', 'nanotechnology']"
101125011,"['islam', 'popular music studies', 'climatic changes']"
101125012,"['string theory', 'geometry', 'complex analysis', 'partial differential equations', 'algebraic geometry']"
101125017,['islam']
101125029,"['evolutionary biology', 'evolutionary ecology', 'climatic changes']"
101125031,"['thermodynamics', 'semiconductivity']"
101125034,"['satellite technology', 'RNA']"
101125051,"['drug discovery', 'oncology']"
101125054,['neurobiology']
101125057,"['architectural design', 'history']"
101125069,"['stem cells', 'vaccines', 'oncology', 'immunotherapy', 'homeostasis']"
101125077,"['evolutionary biology', 'drug allergy', 'drug resistance', 'dark matter', 'colorectal cancer']"
101125112,['mathematical logic']
101125115,"['cardiovascular diseases', 'stroke']"
101125116,"['satellite technology', 'smart sensors']"
101125118,"['sleep disorders', 'epilepsy']"
101125120,"['radio frequency', 'optical sensors', 'smart sensors', 'radar']"
101125121,['sensors']
101125126,"['spacecraft', 'transition metals', 'natural satellites', 'exoplanetology']"
101125132,"['aircraft', 'fluid dynamics']"
101125153,"['anatomy and morphology', 'cardiovascular diseases', 'biomaterials']"
101125162,"['mathematical physics', 'statistical mechanics']"
101125172,['tissue engineering']
101125173,['quantum field theory']
101125178,"['electrochemistry', 'composites', 'nanotechnology', 'coating and films']"
101125179,"['art history', 'performing arts']"
101125203,['heuristic programming']
101125209,"['photocatalysis', 'super resolution microscopy', 'proteins', 'cell biology', 'RNA']"
101125221,"['fibers', 'virology', 'proteins', 'ecosystems']"
101125225,"['history', 'astrophysics', 'partial differential equations']"
101125231,"['geochemistry', 'asteroids', 'meteorites', 'productivity']"
101125232,"['history', 'seismology', 'machine learning']"
101125245,"['surgery', 'antibiotics', 'microbiology', 'antibiotic resistance']"
101125261,['oncology']
101125265,"['DNA', 'mutation', 'oncology', 'RNA']"
101125295,"['catalysis', 'nano-materials']"
101125296,"['fisheries', 'materials engineering', 'ecosystems']"
101125304,"['wastewater treatment processes', 'renewable energy', 'alkali metals', 'transition metals', 'mining and mineral processing']"
101125306,"['history', 'pandemics']"
101125325,"['software', 'databases']"
101125333,"['history', 'human trafficking']"
101125348,"['RNA', 'nano-materials']"
101125362,"['virology', 'pandemics', 'hepatitis C', 'RNA', 'enzymes']"
101125367,['exoplanetology']
101125376,"['electrolysis', 'carbohydrates', 'climatic changes', 'enzymes', 'biomass']"
101125379,"['epilepsy', 'anaesthesiology']"
101125383,"['visual arts', 'natural sciences', 'cinematography']"
101125392,"['family studies', 'fertility', 'gender equality', 'employment']"
101125393,"['colorectal cancer', 'mutation', 'genomes']"
101125394,"['satellite technology', 'planets']"
101125401,"['internet', 'surgery', 'implants']"
101125419,"['history', 'ceramics']"
101125422,"['economics', 'taxation', 'employment', 'human migrations']"
101125425,"['immunisation', 'biological interactions', 'homeostasis']"
101125437,"['bacteriology', 'genetic engineering', 'proteins', 'homeostasis']"
101125441,['control systems']
101125449,"['quantum field theory', 'black holes', 'theoretical physics']"
101125450,['cryptography']
101125455,"['volatile organic compounds', 'nutrition', 'agriculture', 'climatic changes']"
101125457,"['graphene', 'semiconductivity']"
101125458,"['drug discovery', 'two-dimensional nanostructures', 'sensors', 'personalized medicine']"
101125466,"['surgery', 'biophysics', 'pharmacology and pharmacy']"
101125476,"['land management', 'hydrology', 'ecosystems', 'machine learning', 'water management']"
101125480,['databases']
101125482,"['asthma', 'transplantation', 'microbiology']"
101125484,"['alzheimer', 'proteins', 'mutation', 'genomes']"
101125499,"['proteomics', 'cereals']"
101125503,"['pandemics', 'coronaviruses', 'public transport']"
101125504,"['cell biology', 'cardiovascular diseases', 'kidney diseases']"
101125506,['biomolecules']
101125511,"['nongovernmental organizations', 'democracy']"
101125516,"['drug discovery', 'diabetes', 'oncology', 'machine learning', 'kidney diseases']"
101125530,"['DNA', 'deep learning', 'genomes']"
101125532,"['prehistory', 'ecosystems', 'agriculture', 'bioarchaeology']"
101125536,"['dairy', 'proteins', 'nutrition', 'government systems']"
101125551,"['virology', 'nutrition', 'oncology', 'immunotherapy', 'cells technologies']"
101125555,"['obstetrics', 'homeostasis']"
101125557,"['grains and oilseeds', 'microscopy', 'photovoltaic', 'spectroscopy']"
101125560,"['inflammatory diseases', 'nutrition', 'pollution', 'personalized medicine', 'immunotherapy']"
101125580,"['sensors', 'nucleotides']"
101125586,['deep learning']
101125590,"['software', 'quantum physics', 'computational science', 'numerical analysis', 'computational intelligence']"
101125593,['proteins']
101125598,"['microfluidics', 'sensors', 'supercomputers', 'robotics']"
101125599,"['electrolysis', 'catalysis']"
101125605,"['data science', 'mortality', 'pandemics', 'diabetes']"
101125620,"['history of literature', 'law']"
101125625,"['electromagnetism', 'fibers', 'spectroscopy']"
101125630,"['vaccines', 'machine learning', 'structural biology']"
101125633,"['proteins', 'nutrition', 'personalized medicine', 'genomes', 'microbiology']"
101125637,"['particle accelerator', 'gravitational waves', 'big bang', 'machine learning', 'mathematical model']"
101125638,['cereals']
101125639,"['prehistory', 'sedimentology', 'DNA', 'ethnoarchaeology', 'bioarchaeology']"
101125654,"['spacecraft', 'atmospheric circulation', 'exoplanetology', 'aliphatic compounds', 'climatic changes']"
101125658,['neurobiology']
101125662,"['electron microscopy', 'quantum field theory', 'superconductivity', 'photons']"
101125670,['super resolution microscopy']
101125672,"['democracy', 'taxation', 'law']"
